full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,total_minutes,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence_per_90,creativity_per_90,threat_per_90,ict_per_90
Igor Jesus Maciel da Cruz,"""Nottham Forest""",Forward,59,100.0,0.66,0.07,0.5,0.0,2.5,0.5,1.77,0.87,0.28,2.76,19,4,0,15,3,0.96,180,180.0,0,5.0,3.0,6.9,10.05,34.5,5.15
Jan Paul van Hecke,Spurs,Defender,49,100.0,0.15,0.03,0.0,0.0,6.5,2.0,0.94,2.53,1.56,2.24,7,4,1,20,2,0.11,180,180.0,0,1.0,7.3,27.4,8.25,17.5,5.3
Omar Marmoush,Spurs,Forward,70,100.0,0.11,0.16,0.0,0.0,0.0,1.0,0.94,2.53,1.56,2.24,7,4,1,20,2,0.17,90,90.0,1,1.0,2.2,9.2,35.1,28.0,7.2
Sandro Tonali,Spurs,Midfielder,54,92.22,0.05,0.09,0.0,0.0,0.55,0.55,0.94,2.53,1.56,2.24,7,4,1,20,4,0.09,164,164.0,0,1.0,2.8,6.146341463414634,17.945121951219516,6.585365853658537,3.073170731707317
Antonín Kinský,Spurs,Goalkeeper,45,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.94,2.53,1.56,2.24,7,4,1,20,3,0.0,180,180.0,0,1.0,19.6,23.7,0.0,0.0,2.4
Marcos Senesi Barón,Spurs,Defender,59,100.0,0.0,0.0,0.0,0.0,11.0,5.0,0.94,2.53,1.56,2.24,7,4,1,20,3,0.0,90,90.0,0,1.0,5.5,36.6,2.2,5.501824817518249,3.9
Pedro Porro Sauceda,Spurs,Defender,55,100.0,0.21,0.0,0.0,0.0,3.0,1.0,0.94,2.53,1.56,2.24,7,4,1,20,1,0.33,90,90.0,0,1.0,11.5,9.4,7.9,21.0,3.8
Andrew Robertson,Spurs,Defender,45,88.33,0.04,0.16,0.0,0.0,6.31,1.72,0.94,2.53,1.56,2.24,7,4,1,20,5,0.06,157,157.0,0,1.0,3.3,24.64968152866242,20.636942675159236,15.477707006369426,6.076433121019108
Micky van de Ven,Spurs,Defender,50,100.0,0.0,0.0,1.0,0.0,7.0,1.0,0.94,2.53,1.56,2.24,7,4,1,20,0,0.0,90,90.0,0,1.0,3.7,15.2,2.1,6.451825057546859,1.7
Mathys Tel,Spurs,Midfielder,59,88.33,0.13,0.02,0.0,0.0,0.57,0.57,0.94,2.53,1.56,2.24,7,4,1,20,4,0.2,157,157.0,0,1.0,0.3,8.140127388535031,16.796178343949045,24.64968152866242,4.929936305732483
Rodrigo Bentancur,Spurs,Midfielder,55,73.89,0.0,0.02,0.0,0.0,2.0,3.33,0.94,2.53,1.56,2.24,7,4,1,20,3,0.0,135,135.0,0,1.0,0.2,11.599999999999998,14.533333333333333,5.9361702127659575,2.6666666666666665
Archie Gray,Spurs,Midfielder,50,86.67,0.0,0.0,0.0,0.0,2.96,0.59,0.94,2.53,1.56,2.24,7,4,1,20,4,0.0,152,152.0,0,1.0,0.2,4.7368421052631575,2.8421052631578942,9.666893269884431,0.7697368421052632
Richarlison de Andrade,Spurs,Forward,59,76.67,0.0,0.0,0.0,0.0,1.34,0.0,0.94,2.53,1.56,2.24,7,4,1,20,2,0.0,67,67.0,0,1.0,1.6,27.755373592630505,2.9552238805970155,37.538382804503584,0.2686567164179105
Robin Roefs,Sunderland,Goalkeeper,50,100.0,0.0,0.0,0.0,0.0,1.5,0.0,1.37,1.3,1.69,0.42,2,4,1,11,7,0.0,180,180.0,0,0.0,3.4,9.6,1.4285714285714286,0.0,0.95
Daniel Ballard,Sunderland,Defender,50,100.0,0.01,0.0,0.5,0.0,8.0,1.5,1.37,1.3,1.69,0.42,2,4,1,11,8,0.03,180,180.0,0,0.0,4.1,20.9,1.2,3.5,2.55
Nordi Mukiele,Sunderland,Defender,55,100.0,0.0,0.0,0.0,0.0,17.0,2.0,1.37,1.3,1.69,0.42,2,4,1,11,9,0.0,90,90.0,0,0.0,2.4,42.6,8.0,2.0,5.3
Trai Hume,Sunderland,Defender,45,95.56,0.03,0.43,0.0,0.0,1.6,3.73,1.37,1.3,1.69,0.42,2,4,1,11,8,0.04,169,169.0,0,0.0,5.5,14.911242603550297,31.153846153846157,7.988165680473374,5.431952662721893
Reinildo Mandava,Sunderland,Defender,45,100.0,0.0,0.09,0.0,0.0,5.5,2.0,1.37,1.3,1.69,0.42,2,4,1,11,7,0.0,180,180.0,0,0.0,0.4,19.7,16.75,3.0,3.95
Luke O'Nien,Sunderland,Defender,40,76.67,0.03,0.0,1.3,0.0,5.45,1.36,1.37,1.3,1.69,0.42,2,4,1,11,1,0.01,66,66.0,0,0.0,3.0,15.545454545454545,1.9090909090909087,5.454545454545454,2.318181818181818
Thomas Meunier,Sunderland,Defender,45,100.0,0.03,0.01,0.0,0.0,5.0,1.0,1.37,1.3,1.69,0.42,2,4,1,11,7,0.1,180,180.0,0,0.0,0.3,18.2,12.65,10.0,4.1
Enzo Le Fée,Sunderland,Midfielder,59,95.56,0.11,0.28,0.0,0.0,0.54,1.07,1.37,1.3,1.69,0.42,2,4,1,11,5,0.37,168,168.0,1,0.0,5.8,4.285714285714286,16.660714285714285,16.07142857142857,3.75
Granit Xhaka,Sunderland,Midfielder,55,100.0,0.0,0.23,0.0,0.0,1.5,1.5,1.37,1.3,1.69,0.42,2,4,1,11,15,0.0,180,180.0,0,0.0,4.6,19.6,44.65,3.13340227507756,6.4
Noah Sadiki,Sunderland,Midfielder,50,100.0,0.15,0.03,0.0,0.0,3.0,1.5,1.37,1.3,1.69,0.42,2,4,1,11,5,0.08,180,180.0,0,0.0,0.3,16.5,19.95,15.5,5.2
Nilson Angulo,Sunderland,Midfielder,50,70.56,0.08,0.03,0.71,0.0,0.74,1.48,1.37,1.3,1.69,0.42,2,4,1,11,8,0.15,122,122.0,0,0.0,0.2,29.508196721311478,14.754098360655739,11.80327868852459,5.606557377049181
Brian Brobbey,Sunderland,Forward,59,74.44,0.45,0.0,0.0,0.0,0.7,0.0,1.37,1.3,1.69,0.42,2,4,1,11,4,0.33,129,129.0,0,0.0,9.3,15.628125,3.0,10.465116279069768,1.255813953488372
